"customer_id","account_num","lname","fname","address","city","state_province","postal_code","country","customer_region_id","phone","marital_status","gender","total_children","num_children_at_home","education","member_card","age","year_income"
2482,20479760800,"Sanok","Stephanie","8510 G St.","Salem","OR","39405","USA",23,"797-555-5179","S","F",4,3,"Partial College","Silver",23,40000,
2483,20484540500,"Ursick","Cecil","1969 Meadowvale Court","Lincoln Acres","CA","51662","USA",10,"893-555-2786","M","F",4,4,"High School Degree","Gloden",41,60000,
2484,20497103929,"Mc Keon","Roberto","6374 Las Palmas","San Carlos","CA","58038","USA",44,"195-555-3025","S","M",2,0,"Partial College","Normal",35,20000,
2485,20514441728,"Watts","Mary Anne","2742 Cincerto Circle","Sooke","BC","62669","Canada",101,"314-555-8261","S","M",4,3,"Partial High School","Gloden",89,40000,
2486,20525175900,"Thomas","Cathy","4746 Mcelroy Court","San Andres","DF","81703","Mexico",106,"848-555-6554","M","M",4,4,"Partial College","Gloden",27,40000,
2487,20529483556,"Salka","Lisa","4024 Calhoun Court","Redmond","WA","52495","USA",19,"329-555-5075","M","F",2,2,"Graduate Degree","Bronze",78,80000,
2488,20534080862,"Smith","Marion","8937 Thors Bay Road","El Cajon","CA","37690","USA",16,"887-555-1996","M","M",4,3,"High School Degree","Gloden",61,80000,
2489,20535631200,"Arbaiza","Clarine","5814 Homestead Avenue","Santa Anita","DF","99936","Mexico",108,"391-555-8146","S","M",4,2,"Partial High School","Bronze",71,40000,
2490,20538603067,"Borus","Patricia","3637 Guillermo","San Jose","CA","25001","USA",39,"310-555-7354","S","F",3,1,"Bachelors Degree","Silver",62,80000,
2491,20539069800,"Burns","Sonya","3424 Roehlidge Lane","Langley","BC","27116","Canada",94,"737-555-3132","M","M",5,4,"Bachelors Degree","Gloden",76,60000,
2492,20549605488,"Hoffman","Je","1501 Shannon Ln","Ladner","BC","43635","Canada",96,"679-555-9968","S","M",4,2,"Graduate Degree","Silver",49,140000,
2493,20573428900,"Martinez","Jean","1542 Orwood Dr","Olympia","WA","11911","USA",85,"468-555-8032","M","F",1,0,"Bachelors Degree","Bronze",86,60000,
2494,20583589100,"Vasquez","Linda","2529 Greer Ave","Arcadia","CA","93591","USA",51,"672-555-8154","S","F",1,0,"Graduate Degree","Silver",72,80000,
2495,20603775382,"Baker","Pamela","2823 Napa Court","Colma","CA","17372","USA",32,"483-555-4846","S","F",4,1,"Partial College","Silver",37,140000,
2496,20619557499,"Ure","Dawn","4064 Regina Lane","Oregon City","OR","49579","USA",68,"710-555-3597","M","M",2,1,"High School Degree","Bronze",76,60000,
2497,20627067685,"Sloan","Mary Katherine","7268 Norcross Lane","Shawnee","BC","73856","Canada",105,"657-555-1178","S","F",4,2,"Partial College","Bronze",83,40000,
2498,20634679800,"Giles","Meriann","8764 Pacific","Shawnee","BC","87859","Canada",105,"907-555-7556","M","F",4,0,"High School Degree","Silver",52,140000,
2499,20635125000,"Stone","John","4878 Concerto Circle","Burnaby","BC","27328","Canada",92,"103-555-5163","S","M",3,2,"High School Degree","Bronze",50,40000,
2500,20639904737,"Salazar","Lisa","7874 Jones Lane","Merida","Yucatan","80200","Mexico",26,"615-555-4828","S","F",0,0,"Partial High School","Normal",70,20000,
2501,20640205100,"Archilla","Vivian","4243 Willow Creek Ct","Guadalajara","Jalisco","12124","Mexico",4,"734-555-1063","M","F",2,1,"High School Degree","Bronze",22,80000,
2502,20642731785,"Strang","Donna","8901 Fourth Stret","National City","CA","31157","USA",9,"368-555-8356","M","F",1,1,"High School Degree","Normal",58,40000,
2503,20648203492,"Powell","Venus","5524 Virgil St","Tlaxiaco","Oaxaca","19502","Mexico",30,"749-555-6878","M","F",1,1,"High School Degree","Bronze",77,40000,
2504,20650826692,"McAnarney","Pauline","438 Perry Way","San Andres","DF","86144","Mexico",106,"407-555-3799","M","F",1,0,"High School Degree","Bronze",28,40000,
2505,20657237200,"Cody","Gary","9969 Coggins Drive","Richmond","BC","23098","Canada",90,"810-555-9949","M","M",4,3,"Bachelors Degree","Gloden",77,160000,
2506,20666050900,"Fellhauer","Colleen","5137 Napa Court","Issaquah","WA","73455","USA",21,"730-555-9156","S","M",3,2,"High School Degree","Normal",36,40000,
2507,20668588300,"Ogelb","Patricia","4924 Mariposa","Bremerton","WA","75570","USA",76,"256-555-4935","M","F",4,1,"Partial High School","Bronze",76,120000,
2508,20671715736,"Espinoza","Curt","3001 Mt. Etna","Bellingham","WA","92089","USA",78,"199-555-2770","S","F",0,0,"Graduate Degree","Gloden",86,80000,
2509,20694434000,"Williams","Robert","5697 Jacqueline Way","West Covina","CA","60365","USA",60,"585-555-1172","S","F",3,1,"Partial College","Bronze",21,40000,
2510,20701482892,"Rainosek","Leslie","4029 The Alameda","Hidalgo","Zacatecas","16754","Mexico",25,"790-555-1294","S","M",1,1,"Partial College","Bronze",33,40000,
2511,20702931284,"Garrison","Charles","6979 Harvard Drive","Puyallup","WA","50191","USA",86,"601-555-6987","M","M",2,1,"Bachelors Degree","Silver",36,40000,
2512,20710119600,"Tebo","Nancy","5565 Logan Court","Imperial Beach","CA","71741","USA",14,"828-555-5737","M","F",2,2,"Partial College","Bronze",36,40000,
2513,20717737100,"Perez","Rose","8769 Heavenly Drive","W. Linn","OR","38879","USA",66,"662-555-1058","S","M",2,0,"High School Degree","Silver",68,40000,
2514,20726255800,"Osborne","Alma","265 Jeff Ct","Oakland","CA","26590","USA",37,"912-555-7437","M","F",0,0,"Bachelors Degree","Bronze",75,60000,
2515,20732768177,"Roberson","Nancy","6379 Yellowood Place","Burbank","CA","91350","USA",53,"347-555-8701","S","M",2,1,"Graduate Degree","Bronze",41,120000,
2516,20746415257,"Tresso","Winston","8128 Honey Trail Lane","Newton","BC","45223","Canada",95,"620-555-4708","S","M",5,5,"Partial High School","Normal",37,20000,
2517,20753973722,"Brubaker","Elizabeth","4497 Nulty Dr","San Carlos","CA","49854","USA",44,"739-555-9944","S","F",4,1,"Partial High School","Silver",27,100000,
2518,20759343504,"White","William","9155 Red Leaf","Bellingham","WA","68888","USA",78,"374-555-8237","S","M",1,0,"Graduate Degree","Bronze",29,100000,
2519,20771966000,"Wise","Gregory","5778 Mt Trinity Court","Oak Bay","BC","65972","Canada",99,"755-555-6758","M","M",1,0,"Bachelors Degree","Bronze",86,60000,
2520,20772416600,"Goddard","Joseph","3348 Galindo Street","Beaverton","OR","51168","USA",67,"412-555-3680","M","M",3,0,"Partial College","Silver",63,40000,
2521,20795623064,"Burr","Peter","224 Stroer Lane","Arcadia","CA","87121","USA",51,"928-555-3089","M","M",1,1,"Partial College","Bronze",80,40000,
2522,20809999704,"Thurlow","Karen","8047 Dover Drive","Cliffside","BC","38478","Canada",103,"848-555-2297","M","M",3,3,"Graduate Degree","Gloden",70,120000,
2523,20823700428,"Wallin","Katherine","7833 Chilpancingo Pkwy","Altadena","CA","40593","USA",50,"613-555-1732","S","M",3,2,"High School Degree","Normal",79,20000,
2524,20825921297,"McCarthy","Susan","5911 Del Vista Court","Burbank","CA","30820","USA",53,"556-555-8568","M","F",3,3,"Partial High School","Gloden",57,40000,
2525,20826184153,"Singh","Eric","5951 Snowberry Court","Albany","OR","98096","USA",71,"105-555-2975","S","M",0,0,"Bachelors Degree","Bronze",30,80000,
2526,20835164189,"Dills","Lorraine","4283 Meaham Drive","San Diego","CA","80776","USA",7,"309-555-3097","S","F",3,1,"Partial College","Normal",80,60000,
2527,20835861563,"Weidlich","Magdalena","7233 Leticia","N. Vancouver","BC","15215","Canada",97,"121-555-8789","S","M",4,3,"Bachelors Degree","Gloden",51,60000,
2528,20837250900,"Bias","Ed","8474 Carmel Drive","Hidalgo","Zacatecas","36764","Mexico",25,"348-555-7540","S","M",1,0,"Partial High School","Silver",77,40000,
2529,20837996600,"Shipman","John","7613 Orwood Dr","Long Beach","CA","36364","USA",48,"182-555-2861","S","F",1,1,"Bachelors Degree","Bronze",77,80000,
2530,20845871567,"Cowen","Otis","9109 Pinetree Court","Long Beach","CA","75334","USA",48,"671-555-3897","M","F",3,2,"Graduate Degree","Bronze",52,100000,
2531,20854132800,"Rottmann","Maria","2568 Danielle Court","Richmond","CA","14803","USA",35,"767-555-1504","S","F",3,2,"Bachelors Degree","Gloden",44,60000,
2532,20869609117,"Rubin","Carlos","6973 Elena","Shawnee","BC","93968","Canada",105,"140-555-6511","S","F",4,2,"Partial High School","Normal",70,20000,
2533,20873020887,"Jackson","Louis","3341 Teakwood Dr","Bellflower","CA","98598","USA",55,"864-555-2459","S","M",1,0,"Graduate Degree","Silver",86,80000,
2534,20876539900,"Austin","Marialice","5345 Willow Avenue","Metchosin","BC","18633","Canada",104,"260-555-6094","S","F",4,3,"Graduate Degree","Gloden",56,120000,
2535,20878868103,"Jacobs","William","4623 St. George Dr","Grossmont","CA","88424","USA",17,"641-555-4616","M","M",2,0,"High School Degree","Gloden",89,160000,
2536,20880273600,"Jersin","Jean","9536 Mt. Hood Circle","Imperial Beach","CA","73620","USA",14,"298-555-1537","M","F",4,1,"Graduate Degree","Bronze",34,140000,
2537,20886850357,"Wang","Caitin","9068 Bohon Circle","Shawnee","BC","10574","Canada",105,"941-555-2345","M","F",5,1,"Bachelors Degree","Silver",77,60000,
2538,20895959100,"Lucero","John","4236 Malibu Place","Oakland","CA","60930","USA",37,"621-555-6895","S","M",1,1,"Bachelors Degree","Gloden",41,80000,
2539,20900754928,"Pearce","Ann","4023 Jasper Court","Burnaby","BC","63045","Canada",92,"387-555-6330","S","M",4,4,"Graduate Degree","Silver",87,80000,
2540,20915828900,"Gertz","Carmen","2100 Linton Terr","Langley","BC","79564","Canada",94,"329-555-4166","M","F",3,0,"High School Degree","Bronze",22,40000,
2541,20919374823,"Cornett","William","2141 Bancroft Road","Edmonds","WA","47841","USA",83,"118-555-2230","S","F",2,2,"Partial College","Bronze",43,60000,
2542,20920013200,"Breeze","Lori","3128 Second Street","Santa Monica","CA","42294","USA",49,"983-555-7695","M","M",4,1,"Partial High School","Normal",61,20000,
2543,20927330300,"Jackson","Martha","3422 Alvarado","Tlaxiaco","Oaxaca","37667","Mexico",30,"794-555-4387","S","F",3,0,"Bachelors Degree","Gloden",70,80000,
2544,20935859680,"Brewer","Irene","4663 Hoek Maple Court","Oakland","CA","85508","USA",37,"121-555-3137","S","F",4,0,"High School Degree","Bronze",63,120000,
2545,20937528014,"Whistle","John","7867 F Mt Hood Circle","Richmond","BC","58815","Canada",90,"195-555-2116","S","F",1,1,"Partial College","Gloden",32,40000,
2546,20949292200,"Little","Filomena","9363 Vista Bonita","Cliffside","BC","72819","Canada",103,"557-555-1755","S","F",3,3,"High School Degree","Gloden",33,40000,
2547,20950729846,"Contreras","Peter","5477 Oak Leaf Ct","Yakima","WA","45044","USA",89,"653-555-8362","M","F",3,0,"Bachelors Degree","Bronze",63,60000,
2548,20977975700,"Schultz","Frances","7227 Frayne Ln","Salem","OR","57376","USA",23,"926-555-4369","S","M",1,0,"Partial High School","Normal",57,20000,
2549,20979960560,"Mathis","Derik","3595 May Way","Mexico City","Mexico","88298","Mexico",2,"384-555-4262","S","M",3,0,"Bachelors Degree","Silver",41,80000,
2550,20982755400,"Lawn","Shelly","8254 Nridgewood Drive","San Diego","CA","83334","USA",7,"679-555-7897","M","M",3,0,"Partial High School","Normal",48,20000,
2551,20992701053,"Connelly","Gledola","4877 Limewood Place","Camacho","Zacatecas","78124","Mexico",27,"160-555-6419","M","F",4,0,"High School Degree","Bronze",29,40000,
2552,20993661300,"Schenkenberger","Janet","9790 Deer Creek Lane","Metchosin","BC","63320","Canada",104,"957-555-6997","S","F",4,2,"High School Degree","Silver",71,40000,
2553,20995302800,"Kountz","Maria","9322 Sinaloa","Spokane","WA","99273","USA",87,"461-555-4147","M","M",2,2,"Bachelors Degree","Bronze",23,60000,
2554,21001616716,"Salka","Ariel","4490 Chablis Court","Redmond","WA","50631","USA",19,"141-555-8697","S","F",0,0,"Graduate Degree","Bronze",84,80000,
2555,21016218700,"Walker","Casilda","4277 Benet Court","Burien","WA","52746","USA",74,"807-555-8133","M","M",4,4,"Partial College","Normal",24,40000,
2556,21016964300,"Pack","Herman","2354 Caravelle Ct","Bremerton","WA","69264","USA",76,"749-555-5969","S","M",2,2,"Partial College","Bronze",66,40000,
2557,21018541455,"Morrison","Richard","5050 Riverside Drive","Langley","BC","11249","Canada",94,"538-555-4033","S","F",0,0,"Partial College","Bronze",34,40000,
2558,21023685900,"Alexander","Jeremy","4628 Mountain View Place","Newport Beach","CA","92928","USA",59,"503-555-9497","M","F",0,0,"Bachelors Degree","Bronze",90,40000,
2559,21026378900,"Hanlon","Phyllis","7578 Sierra Road","Edmonds","WA","27367","USA",83,"904-555-6765","S","F",3,1,"Partial College","Bronze",55,40000,
2560,21026647090,"Lyons","Margaret","6164 Cliffside Drive","La Mesa","CA","48916","USA",11,"231-555-5515","M","M",3,1,"Partial College","Bronze",86,40000,
2561,21028020400,"Avancena","Elaine","2024 Belle Dr","Richmond","CA","48516","USA",35,"305-555-4494","M","M",3,2,"High School Degree","Normal",81,40000,
2562,21028766000,"Fisher","Li Mei","3519 Brookside Drive","Fremont","CA","36227","USA",34,"555-555-1872","M","M",2,0,"Partial High School","Normal",62,20000,
2563,21030160784,"Nichols","Myriam","6978 Hoke Dr","Issaquah","WA","19894","USA",21,"651-555-8479","M","M",2,1,"High School Degree","Bronze",48,40000,
2564,21031877398,"Wuertele","Robert","1383 Bola Raton Court","Westminster","BC","65414","Canada",91,"924-555-4486","S","M",4,4,"High School Degree","Gloden",80,40000,
2565,21038132309,"Ucti","Dale","5096 Flamingo Dr","Palo Alto","CA","11171","USA",41,"382-555-4379","M","M",4,4,"High School Degree","Bronze",49,40000,
2566,21050427600,"Uribe","David","9754 Hilltop Dr","Lynnwood","WA","30205","USA",75,"916-555-2672","M","F",3,1,"Bachelors Degree","Bronze",83,60000,
2567,21063345074,"Gelabert","Barbara","6377 East Avenue","Newton","BC","27289","Canada",95,"158-555-6536","M","F",3,1,"Bachelors Degree","Bronze",32,60000,
2568,21070447600,"Scharf","Linda","3947 Alhambra Valley Rd","Lake Oswego","OR","12485","USA",64,"955-555-7115","S","M",2,0,"Partial College","Normal",42,20000,
2569,21071193200,"Ahlberg","Catherine","824 El Campo Ct","Beverly Hills","CA","48438","USA",47,"458-555-4265","S","M",1,0,"Partial High School","Bronze",62,40000,
2570,21075527700,"Madrid","Mike","8646 Pleasant Circle","Spokane","WA","98795","USA",87,"139-555-8815","S","M",2,0,"High School Degree","Bronze",79,140000,
2571,21076273300,"Goldblatt","Erica","8432 Sierra Madre","Beverly Hills","CA","19114","USA",47,"919-555-1432","M","F",2,1,"Bachelors Degree","Silver",61,80000,
2572,21079636812,"Tolson","Shannon","6510 Walter Way","Altadena","CA","91136","USA",50,"862-555-8267","S","M",5,2,"Partial College","Bronze",71,60000,
2573,21087179200,"Mulberry","Myrna","6550 Mallard Dr","San Jose","CA","59413","USA",39,"650-555-6332","S","F",2,1,"Partial College","Bronze",77,40000,
2574,21088970900,"White","Donald","4882 Darlene Drive","Guadalajara","Jalisco","42093","Mexico",4,"615-555-2796","S","M",0,0,"Partial College","Bronze",89,40000,
2575,21122434100,"Pfotenhauer","Tara","7832 Landana Dr","Langley","BC","49239","Canada",94,"427-555-8489","S","M",1,1,"Bachelors Degree","Bronze",22,60000,
2576,21131398100,"Garcia","Andrew","9073 Stimel Drive","Portland","OR","97080","USA",22,"654-555-7239","M","F",5,0,"Partial College","Bronze",21,40000,
2577,21132889400,"Bowie","Ana","2278 Rosa","Concord","CA","96680","USA",46,"727-555-6217","M","F",1,0,"High School Degree","Bronze",54,140000,
2578,21134015917,"Ramirez","Carol","3774 Margo Drive","Redwood City","CA","84391","USA",45,"977-555-3596","S","M",3,1,"Bachelors Degree","Bronze",60,120000,
2579,21135888099,"Borden","Jessica","7232 Bales Court","Colma","CA","23860","USA",32,"173-555-1203","S","F",2,2,"Bachelors Degree","Bronze",27,60000,
2580,21145447492,"Thiel","Bonnie","1637 San Carlos Ave","Langford","BC","20919","Canada",102,"446-555-6210","M","F",2,1,"Partial College","Normal",85,40000,
2581,21147748827,"Riccillo","Hope","8005 RanchfordCourt","San Gabriel","CA","25549","USA",52,"804-555-6103","M","M",1,1,"Partial College","Normal",74,80000,
2582,21151407361,"Garcia","Cathy","2665 B Wildbrook Ct","Torrance","CA","44583","USA",57,"439-555-4396","M","F",4,2,"High School Degree","Bronze",48,40000,
2583,21158735200,"Lewis","Raul","9287 Pecan Pl","Bellingham","WA","15375","USA",78,"820-555-2917","S","F",2,2,"High School Degree","Bronze",35,40000,
2584,21174447536,"Thiessen","Jose","4201 San Carlos","National City","CA","99570","USA",9,"167-555-9414","M","F",1,1,"Bachelors Degree","Bronze",83,80000,
2585,21175434589,"Powers","Ginine","3733 Water Street","Sooke","BC","36524","Canada",101,"571-555-6564","S","F",4,0,"Partial High School","Normal",29,20000,
2586,21178304600,"Pendleton","Paula","3426 Serrana Ct","Pomona","CA","86880","USA",61,"491-555-5771","S","F",1,0,"High School Degree","Silver",26,40000,
2587,21184731100,"Alexander","Bob","3212 Yellowood Lane","Spokane","WA","88995","USA",87,"917-555-1549","M","F",1,0,"Bachelors Degree","Silver",34,100000,
2588,21187118300,"Smith","Sarah","1290 Arguello Blvd.","Yakima","WA","65154","USA",89,"860-555-8385","S","M",3,3,"Bachelors Degree","Gloden",70,100000,
2589,21187477707,"Donnelly","John","1330 Nuala Street","Tixapan","DF","73791","Mexico",107,"648-555-6449","S","M",4,2,"High School Degree","Silver",70,160000,
2590,21193094300,"Wang","Terry","2317 Glen Road","Renton","WA","30179","USA",73,"613-555-2913","M","M",1,1,"Partial High School","Normal",62,20000,
2591,21200212836,"Flanders","Debra","5267 Mt. Trinity Court","Glendale","CA","63617","USA",54,"664-555-3264","M","F",1,0,"Partial High School","Normal",21,20000,
2592,21204150300,"Plant","Gonzalo","3853 Wildcat Circle","Pomona","CA","85166","USA",61,"652-555-7356","S","M",0,0,"Graduate Degree","Bronze",58,140000,
2593,21209359169,"Hunter","Charlene","7057 Striped Maple Court","Victoria","BC","84766","Canada",6,"725-555-6335","M","F",3,1,"Bachelors Degree","Bronze",59,60000,
2594,21229164600,"Snow","Arthur","8552 Oak Park Blvd","Olympia","WA","72477","USA",85,"975-555-3714","M","M",3,2,"Partial High School","Normal",34,20000,
2595,21240247488,"Moen","Rhonda","4667 Chilpancingo Pk","Royal Oak","BC","38238","Canada",100,"171-555-1321","M","M",0,0,"Bachelors Degree","Bronze",26,120000,
2596,21241867542,"Brook","Bonnie","6416 Teakwood Drive","Beverly Hills","CA","43371","USA",47,"795-555-3245","M","M",4,1,"Partial College","Bronze",40,40000,
2597,21248068800,"Huntsman","Carla","2785 Snow Drive","Shawnee","BC","74293","Canada",105,"914-555-8481","M","M",3,3,"High School Degree","Gloden",68,60000,
2598,21248921751,"Anderson","Kasandra","7444 Cherokee Drive","Daly City","CA","93327","USA",31,"549-555-6773","S","F",4,3,"Graduate Degree","Gloden",37,80000,
2599,21255241000,"Oliver","Olga","4067 Sandiago Drive","Arcadia","CA","64119","USA",51,"930-555-5295","M","M",2,0,"High School Degree","Bronze",34,60000,
2600,21257483400,"Hilen","Katherine","8980 Sea Ranch Ct","Ballard","WA","49315","USA",20,"587-555-2216","M","F",4,2,"Bachelors Degree","Bronze",50,40000,
2601,21262375712,"Baseheart","Suzette","8512 Arrowwood Circle","Los Angeles","CA","85268","USA",3,"991-555-8366","M","F",4,0,"Bachelors Degree","Silver",34,60000,
2602,21266742300,"Carol Shannon","Dana","6336 La Orinda Pl","Burlingame","CA","36625","USA",43,"910-555-7574","S","M",1,1,"Bachelors Degree","Silver",57,40000,
2603,21275556100,"Smith","Jodi","6122 Orange St","Port Hammond","BC","38740","Canada",98,"437-555-3352","S","M",4,4,"Graduate Degree","Bronze",33,80000,
2604,21287599205,"Williams","Pamela","1544 Quigley Street","Royal Oak","BC","28967","Canada",100,"379-555-1188","M","F",3,1,"High School Degree","Gloden",38,100000,
2605,21292389631,"Underwood","Josephine","4240 El Campo Ct","Lincoln Acres","CA","96243","USA",10,"168-555-8252","S","F",2,0,"Partial College","Bronze",49,60000,
2606,21305285700,"Dawson","Edna","2572 Hillsborough Dr","Edmonds","WA","78923","USA",83,"133-555-4716","M","M",4,2,"Bachelors Degree","Gloden",27,80000,
2607,21306476593,"Cook","Sareena","5522 Deer Ridge Way","Berkeley","CA","13362","USA",36,"183-555-5066","M","F",3,1,"Bachelors Degree","Bronze",36,120000,
2608,21312774419,"Spaulding","Sandy","6763 Northridge Drive","Richmond","CA","34911","USA",35,"762-555-9734","S","F",3,3,"High School Degree","Gloden",29,40000,
2609,21313552260,"Weiss","Virginia","9967 Malibu Place","Downey","CA","34511","USA",58,"835-555-8713","M","F",2,1,"Partial College","Silver",56,60000,
2610,21314099400,"Pansa","Kamal","1463 El Verano","Downey","CA","22222","USA",58,"185-555-6091","S","F",2,0,"Partial College","Bronze",69,40000,
2611,21323063400,"Sullivan","Edna","4921 St. Geemain Lane","Redwood City","CA","86982","USA",45,"281-555-3698","S","M",2,1,"Graduate Degree","Bronze",29,120000,
2612,21325155500,"Sypriano","Suzanne","9326 Mayda Way","San Diego","CA","40855","USA",7,"793-555-3363","S","M",1,0,"High School Degree","Bronze",81,40000,
2613,21332773000,"Butler","Richard","5695 Laurel Drive","Milwaukie","OR","37701","USA",65,"912-555-8598","S","F",2,0,"Bachelors Degree","Bronze",77,60000,
2614,21345277428,"Glenn","Stacy","1601 Crowm Court","Corvallis","OR","56735","USA",70,"547-555-6891","M","M",3,1,"Partial High School","Normal",72,20000,
2615,21350298523,"Maddalena","Alvin","879 South Royal Links","Westminster","BC","27527","Canada",91,"927-555-5413","S","M",4,0,"High School Degree","Silver",65,40000,
2616,21353039741,"Moyer","Dorothy","5792 Mori Court","Walla Walla","WA","12723","USA",88,"585-555-2334","S","F",4,2,"Partial College","Silver",21,140000,
2617,21353538600,"Sanchez","Andrea","2669 Black Point Pl","Albany","OR","74968","USA",71,"989-555-8484","S","M",4,1,"High School Degree","Bronze",43,40000,
2618,21355705857,"Belleci","Sali","492 Loveridge Circle","Los Angeles","CA","99033","USA",3,"908-555-7691","S","F",5,1,"Partial High School","Normal",34,20000,
2619,21359364400,"Van Treeck","Robert","279 Inverness Drive","Downey","CA","21494","USA",58,"435-555-3470","M","F",2,1,"Bachelors Degree","Silver",48,60000,
2620,21359514600,"Boshnack","Betty","8355 Lighthouse Way","West Covina","CA","18667","USA",60,"377-555-1305","M","F",0,0,"High School Degree","Normal",78,100000,
2621,21362803000,"Wyatt","Helen","8396 Galveston Ct","Woodland Hills","CA","85943","USA",62,"275-555-1709","S","F",4,0,"High School Degree","Normal",58,60000,
2622,21368778900,"Torres","Susan","9383 Ashmount Way","Acapulco","Guerrero","68624","Mexico",28,"479-555-1830","S","F",4,4,"Partial College","Gloden",44,40000,
2623,21370420500,"Rivera","Maryann","9677 Elkwood Dr","National City","CA","75769","USA",9,"291-555-7523","M","M",2,1,"Partial High School","Bronze",79,40000,
2624,21374545693,"Fox","Cynthia","920 Holiday Hills Drive","Redwood City","CA","24612","USA",45,"518-555-6273","S","F",2,1,"High School Degree","Normal",40,20000,
2625,21378381252,"Vanbuskirk","Jeremy","4124 Escobar St","Woodburn","OR","96918","USA",69,"352-555-1594","M","F",3,2,"High School Degree","Silver",35,80000,
2626,21385210200,"Bowen","Arden","5619 Gatter Court","Oregon City","OR","11922","USA",68,"602-555-7973","M","M",2,0,"Bachelors Degree","Bronze",74,80000,
2627,21392827600,"Bartle","Daniel","1733 Thistle Circle","Bellflower","CA","50391","USA",55,"698-555-5580","M","M",1,1,"High School Degree","Bronze",21,40000,
2628,21412971019,"Wood","Vicki","3483 Flamingo Drive","N. Vancouver","BC","42644","Canada",97,"310-555-5244","S","M",3,0,"High School Degree","Bronze",41,40000,
2629,21415309906,"Loyer","Kathy","9850 Martindale","Lynnwood","WA","61893","USA",75,"429-555-1480","M","F",4,1,"Partial College","Normal",74,40000,
2630,21419569300,"Williams","Darren","4510 Terry Lynn Lane","Sedro Woolley","WA","80927","USA",80,"964-555-8773","M","F",3,1,"Bachelors Degree","Silver",22,60000,
2631,21437196700,"Kuntz","Pacita","1133 Leisure Lane","Sooke","BC","51719","Canada",101,"445-555-7294","M","M",3,1,"Bachelors Degree","Silver",41,60000,
2632,21441080600,"Benallich","Catherine","6046 Dale Pl","Woodburn","OR","36915","USA",69,"102-555-4216","S","M",3,0,"Partial College","Bronze",51,40000,
2633,21443483829,"Bushman","Margaret","5578 Ruth Drive","N. Vancouver","BC","72868","Canada",97,"872-555-6421","S","M",1,0,"Graduate Degree","Normal",29,140000,
2634,21445860300,"Davis","Linton","746 Castro Street","Acapulco","Guerrero","24226","Mexico",28,"791-555-5628","M","F",5,3,"Bachelors Degree","Gloden",58,80000,
2635,21456766100,"Kovacs","Edwin","533 Beauer Lane","Edmonds","WA","26341","USA",83,"318-555-1406","S","M",0,0,"High School Degree","Normal",40,20000,
2636,21474860310,"Wilks","Maggie","8609 Camino Peral","Puyallup","WA","42859","USA",86,"260-555-8242","M","F",2,2,"Partial High School","Normal",38,20000,
2637,21476072669,"Skarr","Ian","1306 B St.","Metchosin","BC","11136","Canada",104,"949-555-6307","M","M",3,1,"Bachelors Degree","Normal",74,20000,
2638,21478878300,"Adams","Barbara","9637 Kenneth Ct","Woodburn","OR","66524","USA",69,"253-555-6428","M","F",3,0,"Graduate Degree","Bronze",28,80000,
2639,21493206620,"Bond","Dale","2588 Wellington Ct","Issaquah","WA","99961","USA",21,"964-555-3121","M","F",0,0,"High School Degree","Normal",31,40000,
2640,21498297500,"Beninati","Barry","1174 Ayers Rd","Downey","CA","22512","USA",58,"291-555-1871","M","M",4,1,"High School Degree","Bronze",30,40000,
2641,21509702205,"Haney","Joe","4378 Westminster Place","Mexico City","Mexico","22111","Mexico",2,"126-555-6192","M","F",0,0,"Partial High School","Normal",63,20000,
2642,21526862978,"Stewart","Shirley","9152 L St.","Everett","WA","98224","USA",81,"376-555-3571","S","M",2,1,"Partial College","Bronze",69,40000,
2643,21534748700,"Williams","Steve","5266 Tanager Cir","Ladner","BC","74583","Canada",96,"711-555-4835","S","M",1,0,"High School Degree","Bronze",23,40000,
2644,21535236835,"Henriques","Tracey","7015 F Mt Hood Circle","Tlaxiaco","Oaxaca","28456","Mexico",30,"983-555-9842","S","F",2,1,"High School Degree","Bronze",82,40000,
2645,21544334888,"Wood","Anne-Marie","3384 Malibu Place","Walla Walla","WA","33086","USA",88,"315-555-8338","M","F",1,0,"High School Degree","Bronze",71,40000,
2646,21549388200,"Terry","Margaret","8043 Napa Court","Camacho","Zacatecas","45951","Mexico",27,"849-555-6631","M","F",2,1,"High School Degree","Gloden",73,80000,
2647,21559387445,"Smith","Karen","4666 Lancelot Drive","Long Beach","CA","43035","USA",48,"330-555-5152","S","M",2,2,"Bachelors Degree","Silver",60,80000,
2648,21562901139,"Randall","Alice","2235 Craig Drive","El Cajon","CA","28231","USA",16,"888-555-2074","M","M",1,1,"Bachelors Degree","Silver",38,80000,
2649,21562981600,"Belli","Thomas","9111 Rose Ann Ave","Santa Anita","DF","64184","Mexico",108,"392-555-8224","S","F",3,0,"Partial High School","Normal",54,20000,
2650,21563432200,"Wojik","Gail","6935 Candellero Dr","San Jose","CA","15541","USA",39,"311-555-7431","M","F",1,1,"High School Degree","Bronze",51,60000,
2651,21572530269,"Kraft","Richard","6721 Baldwin Dr","Langley","BC","17656","Canada",94,"977-555-6867","M","F",5,2,"Bachelors Degree","Bronze",77,80000,
2652,21578667200,"Hewton, Sr.","Ronald","4799 Buena Vista","Ladner","BC","78834","Canada",96,"919-555-4702","M","F",1,1,"High School Degree","Bronze",43,140000,
